Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price
6/23/15,99.78,13.4834,2.64E+11,6046627,3.0066,21.5381,100.36,99.48,99.114,55.9164,48.6411,2.77E+11,-0.018,0.9211,99.78
6/24/15,99.33,13.5321,2.63E+11,7254699,3.0202,20.99,99.81,99.07,99.159,38.8668,47.4953,2.75E+11,-0.0175,0.9207,99.33
6/25/15,99.12,13.5549,2.63E+11,6581098,3.0266,20.7342,99.98,99.11,99.147,32.0303,46.9612,2.75E+11,-0.0175,0.9205,99.12
6/26/15,99.64,13.4986,2.62E+11,9041052,3.0108,21.3676,100.13,99.12,99.276,58.8891,48.4461,2.76E+11,-0.0183,0.9176,99.64
6/29/15,97.68,13.8991,2.56E+11,11150902,3.0713,18.9802,99.35,97.62,99.295,18.2084,43.6782,2.71E+11,-0.0166,0.9183,97.68
6/30/15,97.46,13.9787,2.56E+11,8967911,3.0782,18.7122,98.45,97.3,99.205,16.3113,43.1846,2.70E+11,-0.0175,0.918,97.46
7/1/15,98.47,13.8653,2.58E+11,6726694,3.0466,19.9425,98.675,97.64,99.179,51.2727,46.0781,2.73E+11,-0.0166,0.9188,98.47
7/2/15,98.44,13.8684,2.58E+11,6091886,3.0475,19.9059,99.02,98.32,98.987,50.3358,46.0061,2.73E+11,-0.0166,0.9188,98.44
7/6/15,98.2,14.1299,2.58E+11,6817796,3.055,19.6136,98.5,96.64,98.821,41.2835,45.4188,2.72E+11,-0.0181,0.9172,98.2
7/7/15,98.92,14.0537,2.60E+11,7122569,3.0328,20.4906,98.98,97.52,98.704,67.547,47.4987,2.74E+11,-0.0177,0.9175,98.92
7/8/15,97.77,14.1826,2.56E+11,6845543,3.0684,19.0898,98.59,97.69,98.503,32.6056,44.6852,2.71E+11,-0.017,0.9161,97.77
7/9/15,98.4,14.1116,2.58E+11,7316390,3.0488,19.8572,99.5398,98.4,98.41,52.7082,46.4817,2.73E+11,-0.0156,0.9168,98.4
7/10/15,99.53,14.3101,2.61E+11,6969285,3.0142,21.2336,99.89,99.09,98.451,73.7636,49.5236,2.76E+11,-0.0162,0.9171,99.53
7/13/15,100.27,14.4586,2.63E+11,6986321,2.9919,22.135,100.48,99.87,98.514,81.7466,51.3952,2.78E+11,-0.0163,0.9188,100.27
7/14/15,99.78,14.9245,2.62E+11,9890556,3.0066,21.5381,99.88,98.55,98.724,62.775,50.1222,2.77E+11,-0.0179,0.9179,99.78
7/15/15,100.42,14.8512,2.64E+11,7990325,2.9875,22.3177,100.94,99.63,99.02,74.4102,51.7374,2.78E+11,-0.0165,0.9176,100.42
7/16/15,101.11,14.7732,2.66E+11,5774981,2.9671,23.1582,101.36,100.78,99.284,83.0022,53.4197,2.80E+11,-0.0172,0.918,101.11
7/17/15,100.08,14.8902,2.63E+11,8054183,2.9976,21.9035,100.91,99.96,99.448,47.3809,50.6911,2.78E+11,-0.0183,0.9181,100.08
7/20/15,100.37,14.7314,2.64E+11,5016152,2.9889,22.2568,100.65,100.1,99.665,55.4546,51.4139,2.78E+11,-0.0212,0.918,100.37
7/21/15,100.34,14.7373,2.64E+11,5891640,2.9898,22.2202,100.81,100.07,99.807,54.165,51.3334,2.78E+11,-0.0204,0.9176,100.34
7/22/15,100.18,14.7556,2.63E+11,6721856,2.9946,22.0254,100.71,99.73,100.048,45.6686,50.8936,2.78E+11,-0.0203,0.9175,100.18
7/23/15,100.2,14.7533,2.63E+11,5016148,2.994,22.0497,100.6,100,100.228,47.2209,50.9479,2.78E+11,-0.0198,0.9168,100.2
7/24/15,99.15,14.8722,2.60E+11,6524173,3.0257,20.7708,99.95,99.05,100.19,14.5296,48.0594,2.75E+11,-0.0206,0.9174,99.15
7/27/15,98.28,15.1847,2.58E+11,8733993,3.0525,19.711,98.99,97.915,99.991,7.8098,45.8321,2.73E+11,-0.0234,0.9188,98.28
7/28/15,99.02,15.0978,2.60E+11,7757505,3.0297,20.6124,99.23,98.42,99.915,42.0215,47.9545,2.75E+11,-0.024,0.9178,99.02
7/29/15,99.73,15.0172,2.62E+11,7853488,3.0081,21.4772,100.05,99.05,99.846,62.2064,49.9027,2.77E+11,-0.0238,0.918,99.73
7/30/15,99.84,15.005,2.62E+11,5517401,3.0048,21.6112,100,99.38,99.719,65.0353,50.2014,2.77E+11,-0.0234,0.918,99.84
7/31/15,100.21,14.6478,2.63E+11,6216815,2.9937,22.0619,100.98,99.96,99.732,74.6201,51.2138,2.77E+11,-0.023,0.9176,100.21
8/3/15,100.02,14.8629,2.62E+11,6172519,2.9994,21.8305,100.21,99.23,99.697,61.6108,50.6666,2.77E+11,-0.0216,0.9196,100.02
8/4/15,99.8,14.8847,2.62E+11,6005340,3.006,21.5625,100.5,99.65,99.643,47.2909,50.0264,2.76E+11,-0.0216,0.9196,99.8
8/5/15,100.52,14.8057,2.64E+11,4571280,2.9845,22.4395,101,100.35,99.677,75.381,52.0766,2.78E+11,-0.0206,0.92,100.52
8/6/15,99.07,14.9657,2.60E+11,6987963,3.0282,20.6733,100.6,99.01,99.564,28.8829,47.9761,2.74E+11,-0.0233,0.9224,99.07
8/7/15,98.85,14.9905,2.59E+11,6027855,3.0349,20.4053,99.07,98.16,99.534,25.3273,47.3905,2.74E+11,-0.0236,0.9226,98.85
8/10/15,99.79,15.1354,2.62E+11,6133458,3.0063,21.5503,100.06,99.45,99.685,58.2596,50.0839,2.76E+11,-0.0206,0.9218,99.79
8/11/15,99.01,15.2221,2.60E+11,6682636,3.03,20.6002,99.34,98.77,99.684,37.6128,47.9755,2.74E+11,-0.0204,0.9216,99.01
8/12/15,98.71,15.2558,2.59E+11,7607491,3.0392,20.2348,98.73,97.41,99.582,31.228,47.1852,2.73E+11,-0.0212,0.9215,98.71
8/13/15,98.48,15.2819,2.58E+11,5047960,3.0463,19.9547,98.98,98.15,99.446,26.1275,46.5766,2.73E+11,-0.0231,0.9211,98.48
8/14/15,98.81,15.2447,2.59E+11,5177310,3.0361,20.3566,98.825,97.8728,99.306,45.3409,47.5801,2.74E+11,-0.0189,0.9182,98.81
8/17/15,99.87,15.5689,2.62E+11,6901809,3.0039,21.6478,99.88,98.06,99.291,75.7411,50.6595,2.77E+11,-0.0216,0.922,99.87
8/18/15,99.37,15.6242,2.61E+11,7618826,3.019,21.0387,99.68,99.02,99.248,54.3523,49.2478,2.75E+11,-0.0221,0.9222,99.37
8/19/15,99.31,15.631,2.60E+11,7642360,3.0208,20.9656,99.99,98.78,99.127,51.7231,49.078,2.75E+11,-0.0206,0.9206,99.31
8/20/15,98.79,15.6893,2.59E+11,10620430,3.0367,20.3322,100.1199,98.79,99.099,31.7546,47.6066,2.74E+11,-0.0153,0.9141,98.79
8/21/15,95.56,16.6298,2.50E+11,16141529,3.1394,17.3115,98.52,95.51,98.77,6.9076,39.9166,2.65E+11,-0.0154,0.9171,95.56
8/24/15,92.82,17.8374,2.42E+11,25636324,3.2321,13.9478,95.21,81.79,98.073,3.4613,34.9609,2.57E+11,-0.0098,0.9137,92.82
8/25/15,90.73,18.1206,2.37E+11,15671123,3.3065,11.382,95.7,90.4,97.245,2.2035,31.8415,2.51E+11,-0.0121,0.9171,90.73
8/26/15,95.11,19.6402,2.49E+11,14738289,3.1542,16.759,95.22,91.46,96.885,54.3508,42.8889,2.63E+11,-0.0099,0.9292,95.11
8/27/15,96.22,19.4858,2.52E+11,11131225,3.1179,18.1217,96.4,94.35,96.659,62.0443,45.2167,2.66E+11,-0.0112,0.9236,96.22
8/28/15,95.17,19.632,2.49E+11,9200294,3.1523,16.8327,96.29,94.38,96.295,50.0705,43.4824,2.64E+11,-0.0138,0.9234,95.17
8/31/15,93.98,20.3484,2.46E+11,9083511,3.1922,15.3718,95.17,93.58,95.706,37.7015,41.6111,2.60E+11,-0.0142,0.9248,93.98
9/1/15,92.09,20.6197,2.40E+11,14593543,3.2577,13.0516,92.89,91.4601,94.978,23.7337,38.8633,2.55E+11,-0.0128,0.9208,92.09
9/2/15,93.35,20.6998,2.44E+11,11517391,3.2137,14.5984,93.47,92.5,94.382,44.3508,41.5263,2.58E+11,-0.0132,0.92,93.35
9/3/15,92.64,20.8055,2.42E+11,9027240,3.2383,13.7268,94.09,92.26,93.767,36.1018,40.498,2.57E+11,-0.0148,0.9198,92.64
9/4/15,91.31,21.0079,2.38E+11,10997186,3.2855,12.0941,91.88,90.5728,93.342,23.7103,38.6436,2.53E+11,-0.0147,0.9203,91.31
9/8/15,93.94,21.6315,2.45E+11,11394069,3.1935,15.3227,93.98,92.51,93.454,62.1972,43.8985,2.60E+11,-0.0132,0.9246,93.94
9/9/15,92.22,21.8937,2.41E+11,7384549,3.2531,13.2112,95.16,92.03,93.603,41.6065,41.4942,2.55E+11,-0.0145,0.9263,92.22
9/10/15,92.72,21.8166,2.42E+11,8359464,3.2355,13.825,93.48,91.615,93.364,48.9726,42.4422,2.57E+11,-0.0152,0.9257,92.72
9/11/15,92.93,21.7844,2.43E+11,7381327,3.2282,14.0828,93,91.8,93.035,52.7293,42.8446,2.57E+11,-0.0165,0.9253,92.93
9/14/15,93.32,21.6864,2.44E+11,7948727,3.2147,14.5616,93.91,92.51,92.85,60.774,43.6021,2.58E+11,-0.0137,0.9249,93.32
9/15/15,94.4,21.5231,2.47E+11,7030679,3.178,15.8874,94.745,93.19,92.892,77.0194,45.6649,2.61E+11,-0.0136,0.925,94.4
9/16/15,94.61,21.4923,2.47E+11,5630442,3.1709,16.1452,94.82,93.82,93.144,79.4962,46.0617,2.62E+11,-0.0147,0.9241,94.61
9/17/15,94.84,21.4575,2.48E+11,8258048,3.1632,16.4276,96.19,94.32,93.293,82.5805,46.5044,2.63E+11,-0.013,0.9241,94.84
9/18/15,93.39,21.6723,2.44E+11,14211147,3.2123,14.6475,94.7185,93.25,93.368,34.089,44.1417,2.59E+11,-0.013,0.9246,93.39
9/21/15,93.13,21.2629,2.43E+11,7053655,3.2213,14.3283,94.6,92.37,93.55,29.4394,43.7296,2.58E+11,-0.015,0.9243,93.13
9/22/15,93.24,21.248,2.44E+11,10618668,3.2175,14.4634,93.44,91.8799,93.48,35.0605,43.9586,2.58E+11,-0.0125,0.9212,93.24
9/23/15,92.99,21.2852,2.43E+11,5609270,3.2262,14.1565,93.7,92.56,93.557,27.5724,43.542,2.57E+11,-0.0126,0.9212,92.99
9/24/15,92.48,21.3617,2.41E+11,7407588,3.2439,13.5304,92.94,91.775,93.533,16.6747,42.6883,2.56E+11,-0.0116,0.921,92.48
9/25/15,91,21.5885,2.34E+11,10794367,3.2967,11.7135,93.125,90.76,93.34,6.1294,40.3152,2.52E+11,-0.0126,0.9206,91
9/28/15,91.37,20.8827,2.35E+11,14332752,3.2834,12.1677,92.07,89.9,93.145,24.1238,41.1611,2.53E+11,-0.0071,0.9076,91.37
9/29/15,93.04,20.6303,2.40E+11,11519966,3.2244,14.2179,93.84,91.83,93.009,66.979,44.8132,2.58E+11,-0.0037,0.9079,93.04
9/30/15,93.35,20.5843,2.41E+11,10970101,3.2137,14.5984,94.47,92.59,92.883,71.4664,45.4632,2.58E+11,-0.0061,0.9031,93.35
10/1/15,93.17,20.6108,2.40E+11,9675937,3.2199,14.3774,93.85,91.76,92.716,63.9029,45.1438,2.58E+11,-0.0072,0.9027,93.17
10/2/15,93.93,20.4984,2.43E+11,8368056,3.1939,15.3104,93.97,91.84,92.77,78.3885,46.777,2.60E+11,-0.0076,0.9016,93.93
10/5/15,94.76,19.6414,2.45E+11,9419198,3.1659,16.3294,94.82,94.075,92.933,86.9605,48.5089,2.62E+11,-0.0091,0.8987,94.76
10/6/15,93.42,19.8371,2.41E+11,8365247,3.2113,14.6843,94.66,92.58,92.951,44.3554,46.0085,2.59E+11,-0.0113,0.8995,93.42
10/7/15,94.98,19.6123,2.45E+11,9466389,3.1586,16.5994,95.42,93.44,93.15,70.012,49.1643,2.63E+11,-0.0094,0.901,94.98
10/8/15,95.08,18.392,2.46E+11,7090710,3.1552,16.7222,95.195,93.81,93.41,71.285,49.3605,2.63E+11,-0.0104,0.8998,95.08
10/9/15,95.37,18.3532,2.47E+11,8259654,3.1456,17.0782,95.96,94.7775,93.847,75.7612,49.9404,2.64E+11,-0.0107,0.8998,95.37
10/12/15,95.99,17.4636,2.48E+11,8957937,3.1253,17.8393,96.47,94.98,94.309,83.8397,51.1768,2.66E+11,-0.0128,0.8971,95.99
10/13/15,95.45,17.8778,2.47E+11,12761886,3.143,17.1764,96.23,94.31,94.55,58.4076,50.0627,2.64E+11,-0.0128,0.897,95.45
10/14/15,94.53,18.0029,2.44E+11,8881871,3.1736,16.047,95.96,94.12,94.668,32.9019,48.2129,2.62E+11,-0.0139,0.8976,94.53
10/15/15,97.15,18.3449,2.51E+11,9561891,3.088,19.2634,97.35,94.86,95.066,76.5834,53.2968,2.69E+11,-0.0127,0.903,97.15
10/16/15,98.24,17.7916,2.54E+11,9495256,3.0537,20.6015,98.31,97.4,95.497,83.3483,55.1899,2.72E+11,-0.0115,0.9033,98.24
10/19/15,97.94,17.0374,2.54E+11,8725430,3.0631,20.2332,98.2,97.31,95.815,74.4668,54.5602,2.71E+11,-0.0101,0.9039,97.94
10/20/15,97.59,17.0842,2.53E+11,6041789,3.0741,19.8035,98.25,97.31,96.232,62.7629,53.8191,2.70E+11,-0.0106,0.904,97.59
10/21/15,97.63,16.7588,2.53E+11,7093295,3.0728,19.8526,98.22,97.07,96.497,63.7398,53.8932,2.70E+11,-0.0095,0.9033,97.63
10/22/15,99.53,16.5211,2.58E+11,9887929,3.0142,22.1851,99.81,97.13,96.942,87.3629,57.2604,2.76E+11,-0.01,0.9042,99.53
10/23/15,100.31,16.4262,2.60E+11,9178873,2.9907,23.1427,100.88,99.53,97.436,90.9811,58.5461,2.78E+11,-0.0106,0.904,100.31
10/26/15,99.94,15.7458,2.59E+11,7561604,3.0018,22.6884,100.28,99.49,97.831,75.583,57.6944,2.77E+11,-0.0102,0.9045,99.94
10/27/15,100.19,15.7189,2.60E+11,8883164,2.9943,22.9953,100.9,99.7,98.305,79.1581,58.1203,2.77E+11,-0.0092,0.9043,100.19
10/28/15,100.48,15.6848,2.61E+11,7256317,2.9857,23.3514,100.48,99.5,98.9,83.3898,58.6201,2.78E+11,-0.0105,0.9027,100.48
10/29/15,101.37,15.5803,2.63E+11,6340702,2.9595,24.4439,101.53,100.12,99.322,91.4145,60.1308,2.81E+11,-0.0093,0.9022,101.37
10/30/15,101.03,15.6293,2.62E+11,10520339,2.9694,24.0265,102.12,101.01,99.601,71.5941,59.2756,2.80E+11,-0.0093,0.9021,101.03
11/2/15,102.17,14.7889,2.65E+11,6297939,2.9363,25.426,102.34,100.84,100.024,86.4117,61.1901,2.83E+11,-0.0092,0.9027,102.17
11/3/15,101.96,14.8153,2.65E+11,6229192,2.9423,25.1682,102.3,101.11,100.461,75.5257,60.6468,2.82E+11,-0.01,0.9025,101.96
11/4/15,101.94,14.8177,2.65E+11,5592309,2.9429,25.1437,102.39,101.69,100.892,74.1905,60.5938,2.82E+11,-0.0094,0.9022,101.94
11/5/15,102.33,14.7739,2.66E+11,6545590,2.9317,25.6225,102.49,101.42,101.172,82.9876,61.2765,2.83E+11,-0.0085,0.9021,102.33
11/6/15,101.92,14.8205,2.64E+11,6221110,2.9435,25.1191,101.92,100.86,101.333,53.9759,60.1433,2.82E+11,-0.009,0.9022,101.92
11/9/15,100.84,14.424,2.61E+11,6625850,2.975,23.7933,101.59,100.55,101.423,22.6665,57.2578,2.79E+11,-0.0121,0.9038,100.84
11/10/15,101.45,14.3501,2.63E+11,5114204,2.9571,24.5421,101.76,100.68,101.549,48.1485,58.4233,2.81E+11,-0.0111,0.9039,101.45
11/11/15,101.86,14.3049,2.64E+11,6284749,2.9452,25.0455,102.355,101.5,101.687,61.0786,59.1969,2.82E+11,-0.0097,0.9034,101.86
11/12/15,100.27,14.4839,2.60E+11,6918671,2.9919,23.0936,101.605,100.22,101.577,24.9241,55.0849,2.77E+11,-0.0093,0.9041,100.27
11/13/15,99.88,14.5284,2.59E+11,8517537,3.0036,22.6148,100.94,99.74,101.462,20.4667,54.1309,2.76E+11,-0.0063,0.9042,99.88
11/16/15,101.22,14.2517,2.63E+11,5755804,2.9638,24.2598,101.29,100.04,101.367,58.6132,56.7909,2.80E+11,-0.0074,0.9043,101.22
11/17/15,101.5,14.2219,2.63E+11,5124025,2.9557,24.6035,101.71,100.88,101.321,64.0218,57.3259,2.81E+11,-0.0066,0.9042,101.5
11/18/15,102.67,14.0933,2.67E+11,7148429,2.922,26.0398,102.8,101.31,101.394,80.2222,59.4936,2.84E+11,-0.007,0.9035,102.67
11/19/15,102.49,14.1128,2.66E+11,5164480,2.9271,25.8189,102.68,102.06,101.41,72.6708,59.0165,2.84E+11,-0.0087,0.9039,102.49
11/20/15,102.48,14.114,2.66E+11,7671517,2.9274,26.7273,102.8,102.2,101.466,72.1052,58.9893,2.84E+11,-0.0106,0.9041,102.48
11/23/15,102.77,14.0685,2.67E+11,6730605,2.9191,27.0859,103,102.19,101.659,79.1607,59.5484,2.84E+11,-0.0089,0.9055,102.77
11/24/15,102.04,14.1499,2.65E+11,7492381,2.94,26.1832,102.79,101.81,101.718,40.4907,57.5069,2.82E+11,-0.0105,0.9053,102.04
11/25/15,101.96,14.1587,2.65E+11,5401491,2.9423,26.0843,102.33,101.96,101.728,37.4809,57.2843,2.82E+11,-0.0106,0.9053,101.96
11/27/15,102.37,14.114,2.66E+11,2353779,2.9305,26.5913,102.62,101.79,101.938,60.2152,58.1434,2.83E+11,-0.0081,0.9054,102.37
11/30/15,101.24,14.0146,2.63E+11,8983655,2.9633,25.1939,102.48,101.24,102.074,24.054,54.9901,2.80E+11,-0.0087,0.906,101.24
12/1/15,102.36,13.8661,2.66E+11,7545986,2.9308,26.5789,102.49,101.12,102.188,59.8769,57.3611,2.83E+11,-0.0083,0.9063,102.36
12/2/15,102.05,13.8996,2.65E+11,6623500,2.9397,26.1956,102.93,101.99,102.243,50.0712,56.5088,2.82E+11,-0.007,0.9049,102.05
12/3/15,100.79,14.0377,2.61E+11,12008737,2.9765,24.6374,102.37,100.31,102.055,25.0552,53.1858,2.79E+11,-0.0069,0.9049,100.79
12/4/15,102.95,14.1828,2.67E+11,7845387,2.914,27.3085,103,101.28,102.101,67.1972,57.6067,2.85E+11,-0.0057,0.9063,102.95
12/7/15,103.32,13.7958,2.68E+11,7262911,2.9036,27.7661,103.49,102.6,102.185,71.3383,58.3045,2.86E+11,-0.0039,0.9034,103.32
12/8/15,102.42,13.8932,2.66E+11,8005368,2.9291,26.6531,103.24,101.9103,102.15,48.8413,55.9858,2.83E+11,-0.0046,0.9038,102.42
12/9/15,102.15,13.9225,2.65E+11,7947010,2.9369,26.3192,103.34,101.67,102.161,42.7716,55.3033,2.83E+11,-0.0037,0.9032,102.15
12/10/15,102.64,13.8695,2.66E+11,6479272,2.9228,26.9252,103.34,101.8,102.229,57.2381,56.3034,2.84E+11,-0.0031,0.9033,102.64
12/11/15,101.68,13.9735,2.64E+11,7796547,2.9504,25.738,102.37,101.43,102.16,32.8411,53.8608,2.81E+11,-0.0013,0.9004,101.68
12/14/15,102.15,13.2576,2.65E+11,10641483,2.9369,26.3192,102.29,100.78,102.251,48.8515,54.8528,2.83E+11,0.003,0.8997,102.15
12/15/15,104.13,13.0544,2.71E+11,9283193,2.881,28.7677,104.69,102.65,102.428,79.5933,58.7205,2.88E+11,0.005,0.9017,104.13
12/16/15,105.25,12.9427,2.74E+11,8178826,2.8504,30.1527,105.49,103.52,102.748,86.4853,60.691,2.91E+11,0.0046,0.9012,105.25
12/17/15,103.64,13.104,2.69E+11,8740832,2.8946,28.1618,105.26,103.63,103.033,50.0425,56.6683,2.87E+11,0.0052,0.9016,103.64
12/18/15,101.95,13.2787,2.65E+11,14966025,2.9426,26.0719,103.08,101.95,102.933,30.0832,52.8634,2.82E+11,0.0035,0.8997,101.95
12/21/15,101.58,12.8547,2.64E+11,8321937,2.9533,25.6144,102.92,100.85,102.759,26.5992,52.0715,2.81E+11,0.0044,0.8989,101.58
12/22/15,102.71,12.7378,2.67E+11,5581632,2.9208,27.0117,102.88,101.15,102.788,52.0428,54.2372,2.84E+11,0.0051,0.8995,102.71
12/23/15,103.49,12.1722,2.69E+11,5531671,2.8988,27.9763,103.67,102.74,102.922,64.7091,55.6676,2.86E+11,0.0045,0.8988,103.49
12/24/15,103.72,12.1502,2.69E+11,2546278,2.8924,28.2607,103.91,103.01,103.03,68.4005,56.0863,2.87E+11,0.0057,0.8988,103.72
12/28/15,103.22,11.9482,2.68E+11,4062986,2.9064,27.6424,103.47,102.925,103.184,51.0037,54.9199,2.86E+11,0.0053,0.8988,103.22
12/29/15,104.03,11.8733,2.70E+11,4229973,2.8838,28.644,104.185,103.34,103.372,69.7187,56.4382,2.88E+11,0.0051,0.8986,104.03
12/30/15,103.78,11.8964,2.70E+11,3847819,2.8907,28.3349,104.34,103.53,103.337,59.2425,55.8377,2.87E+11,0.0058,0.8981,103.78
12/31/15,102.72,11.9969,2.66E+11,4592603,2.9206,27.0241,103.62,102.69,103.084,30.2924,53.3482,2.84E+11,0.0075,0.8993,102.72
1/4/16,100.48,12.4879,2.60E+11,12722756,2.9857,24.2541,101.81,99.45,102.768,11.8841,48.6102,2.78E+11,0.0021,0.9024,100.48
1/5/16,100.9,12.4247,2.61E+11,6467235,2.9732,24.7735,101.44,100.57,102.663,24.7459,49.4805,2.79E+11,0.0026,0.9025,100.9
1/6/16,100.39,12.4769,2.59E+11,7733825,2.9883,24.1428,100.97,99.6,102.544,19.5486,48.4498,2.78E+11,0.0038,0.901,100.39
1/7/16,99.22,12.3147,2.56E+11,9433097,3.0236,22.696,100.09,98.88,102.195,11.3474,46.1676,2.75E+11,0.0025,0.8958,99.22
1/8/16,98.16,12.4236,2.53E+11,9766711,3.0562,21.3852,99.94,97.85,101.662,7.2271,44.2156,2.72E+11,0.0024,0.8961,98.16
1/11/16,97.57,12.2021,2.51E+11,8151427,3.0747,20.6556,98.63,96.08,101.047,5.5458,43.1647,2.70E+11,-0.0014,0.8979,97.57
1/12/16,98.24,12.1325,2.53E+11,6745013,3.0537,21.4841,98.63,97.24,100.549,32.3524,44.7085,2.72E+11,-0.0013,0.8979,98.24
1/13/16,97.02,12.258,2.50E+11,8290689,3.0921,19.9754,98.98,96.84,99.848,18.225,42.5324,2.68E+11,0.0005,0.8941,97.02
1/14/16,98.89,12.485,2.55E+11,10164344,3.0337,22.2879,99.47,97,99.359,59.1939,46.6499,2.74E+11,0.0028,0.8968,98.89
1/15/16,97,12.4492,2.50E+11,12662181,3.0928,19.9507,98,96.25,98.787,33.6419,43.3988,2.68E+11,0.0033,0.8975,97
1/19/16,97.5,12.0342,2.51E+11,12457849,3.0769,20.569,98.41,96.9,98.489,43.3464,44.4581,2.70E+11,0.0055,0.8986,97.5
1/20/16,95.75,12.2155,2.46E+11,12685151,3.1332,18.405,97.28,94.53,97.974,24.5202,41.6366,2.65E+11,0.0038,0.9003,95.75
1/21/16,95.94,12.1956,2.47E+11,11266449,3.127,18.6399,96.64,94.28,97.529,29.5063,42.0497,2.65E+11,0.0033,0.9,95.94
1/22/16,96.75,12.1112,2.49E+11,8379951,3.1008,19.6416,97.085,95.95,97.282,50.4415,43.8037,2.68E+11,0.0011,0.897,96.75
1/25/16,96.4,11.9387,2.48E+11,9350181,3.112,19.2088,97.69,96.04,97.106,42.2994,43.219,2.67E+11,0.0067,0.8908,96.4
1/26/16,101.18,11.4986,2.61E+11,17266648,2.965,25.1197,101.34,97.135,97.467,86.6022,52.2286,2.80E+11,0.014,0.8997,101.18
1/27/16,102.16,11.4079,2.64E+11,19330464,2.9366,26.3316,103.38,100.49,97.859,89.1615,53.7839,2.83E+11,0.0178,0.8963,102.16
1/28/16,102.27,11.3979,2.64E+11,12789459,2.9334,26.4676,103.04,101.85,98.384,89.4992,53.9579,2.83E+11,0.0178,0.8963,102.27
1/29/16,104.44,11.2037,2.70E+11,15614567,2.8725,29.1511,104.75,102.63,98.939,94.5366,57.2441,2.89E+11,0.0188,0.8955,104.44
2/1/16,104.37,10.6793,2.70E+11,9803745,2.8744,29.0645,104.785,103.22,99.676,92.392,57.1081,2.89E+11,0.0205,0.8953,104.37
2/2/16,103.41,10.7188,2.68E+11,10616349,2.9011,27.8774,104.26,103,100.267,62.9942,55.2457,2.86E+11,0.0219,0.8933,103.41
2/3/16,104.14,10.6575,2.70E+11,10168633,2.8807,28.7801,104.38,102.01,101.106,72.8484,56.3651,2.88E+11,0.0224,0.8935,104.14
2/4/16,103.9,10.6776,2.69E+11,10389000,2.8874,28.4833,104.085,102.73,101.902,64.3924,55.8897,2.87E+11,0.0233,0.8945,103.9
2/5/16,100.54,11.4744,2.60E+11,15522154,2.9839,24.3283,102.77,99.78,102.281,18.7318,49.8056,2.78E+11,0.0179,0.9001,100.54
2/8/16,102,10.9883,2.64E+11,14323776,2.9412,26.1337,103.51,100.22,102.841,44.4199,52.1472,2.82E+11,0.0195,0.8916,102
2/9/16,101.97,10.9899,2.64E+11,10044539,2.942,26.0966,102.24,100.9725,102.92,43.9913,52.0955,2.82E+11,0.0195,0.8916,101.97
2/10/16,101.73,11.0112,2.63E+11,9833124,2.949,25.7999,102.91,101.3684,102.877,39.4264,51.6719,2.81E+11,0.0191,0.8916,101.73
2/11/16,101.7,11.0136,2.63E+11,12465832,2.9499,25.7628,102.02,99.98,102.82,38.6739,51.6176,2.81E+11,0.0188,0.8875,101.7
2/12/16,101.82,10.6901,2.63E+11,9035013,2.9464,25.9112,101.98,100.72,102.558,44.9749,51.827,2.82E+11,0.017,0.8826,101.82
2/16/16,102.32,10.4076,2.65E+11,10452827,2.932,26.5295,103.05,101.65,102.353,66.4922,52.7092,2.83E+11,0.0178,0.8808,102.32
2/17/16,102.5,10.3926,2.65E+11,8904013,2.9268,26.752,103.24,102.23,102.262,72.3342,53.0295,2.84E+11,0.0155,0.8776,102.5
2/18/16,104.24,10.2488,2.70E+11,10744647,2.878,28.9037,104.6767,102.5,102.272,92.1583,56.0092,2.88E+11,0.0196,0.876,104.24
2/19/16,104.16,10.2553,2.70E+11,9343260,2.8802,29.7323,104.68,103.38,102.298,87.8185,55.8407,2.88E+11,0.0196,0.8759,104.16
2/22/16,104.75,10.1071,2.71E+11,6946975,2.864,30.4671,104.75,104.05,102.719,91.9908,56.8315,2.90E+11,0.0213,0.8748,104.75
2/23/16,104.08,10.1632,2.69E+11,6629181,2.8824,29.6326,104.79,103.96,102.927,58.0959,55.3721,2.88E+11,0.022,0.8741,104.08
2/24/16,104.96,10.1157,2.71E+11,9076094,2.8582,30.7287,105.075,102.97,103.226,75.7207,56.8767,2.90E+11,0.0229,0.8744,104.96
2/25/16,106.38,10.0042,2.75E+11,8092468,2.8201,32.4973,106.39,104.77,103.691,87.9689,59.1744,2.94E+11,0.0235,0.8752,106.38
2/26/16,105.78,10.0511,2.73E+11,9049441,2.8361,31.75,106.92,105.42,104.099,66.6565,57.8276,2.92E+11,0.0227,0.8753,105.78
2/29/16,105.21,10.0242,2.72E+11,10111077,2.8514,31.04,106.2,105.04,104.438,49.55,56.5625,2.90E+11,0.022,0.8751,105.21
3/1/16,107.22,9.8926,2.77E+11,8298471,2.798,33.5435,107.24,105.44,104.928,78.6,59.7729,2.96E+11,0.022,0.8748,107.22
3/2/16,107.04,9.9063,2.77E+11,9766977,2.8027,33.3193,107.41,106.43,105.382,72.9569,59.3664,2.95E+11,0.021,0.8745,107.04
