Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
4/14/2015,213.91,126.2345,70274867200,2459019,2592.3853,216.165,211.6,211.086,51.6233,50.449,75025850368,0.1139,1.2623,213.91,35.7059,0.233,8.9183,,0.0495,,,,,,
4/15/2015,210.77,126.4005,69173559296,3224569,2552.8635,214.715,209.05,211.323,32.36,48.7432,73924542464,0.1096,1.2597,210.77,35.137,0.2283,8.7762,0.3949,0.058,,,,,,
4/16/2015,206.9,127.2303,67816210432,4053110,2504.1536,211.55,206.36,210.906,19.1496,46.7287,72567193600,0.1062,1.2609,206.9,34.4118,0.2198,8.5951,0.5658,0.0281,,,,,,
4/17/2015,207.87,127.8432,68156424192,4192289,2516.3625,208.09,202.68,210.842,29.9076,47.2935,72907407360,0.1105,1.2551,207.87,34.6106,0.2191,8.6447,0.3453,-0.0552,,,,,,
4/20/2015,211.86,129.7417,69555863552,3177792,2566.5828,213.22,208.5,211.668,61.5087,49.5688,74306846720,0.1205,1.2579,211.86,35.2709,0.2256,8.8096,-0.6664,-0.1883,,,,,,
4/21/2015,212.845,129.4112,69901336576,2497738,2578.9805,217.47,212.74,212.566,67.0155,50.1187,74652319744,0.1216,1.2576,212.845,35.4635,0.2275,8.8577,-0.2396,0.1943,,,,,,
4/22/2015,213.37,128.9181,70085468160,1614014,2585.5884,215.25,212.26,212.619,70.401,50.4168,74836459520,0.1205,1.257,213.37,35.5022,0.2263,8.8674,0.8854,0.1687,,,,,,
4/23/2015,212.28,128.6937,69703172096,1902337,2571.8691,215.36,212.12,211.9995,53.3483,49.7778,74454155264,0.1169,1.2541,212.28,35.3488,0.2236,8.8291,-0.3982,-0.0967,,,,,,
4/24/2015,216.9,128.4023,71323566080,3355142,2630.0188,217.89,213.9237,212.2105,81.6332,52.4216,76074549248,0.12,1.2548,216.9,36.0966,0.2293,9.0159,-0.3003,0.0582,,,,,,
4/27/2015,220.46,124.5264,72572190720,4350993,2674.8269,223.95,218.26,212.7165,89.201,54.3377,77323173888,0.1334,1.2448,220.46,36.8294,0.2556,9.1989,0.0144,0.0425,,,,,,
4/28/2015,219.19,125.2378,72126750720,2456738,2658.842,223.3,217.25,213.2445,73.0865,53.542,76877733888,0.1313,1.2442,219.19,36.5401,0.2518,9.1266,,0.0229,,,,,,
4/29/2015,219,125.2822,72168407040,4138623,2656.4507,220,215.21,214.0675,70.2389,53.4209,76919398400,0.1319,1.2438,219,36.4843,0.2526,9.1127,-0.3484,-0.0266,,,,,,
4/30/2015,200.28,126.8922,65593380864,11054331,2420.8308,211.33,199.6,213.4055,10.3934,43.4144,70344368128,0.1159,1.2636,200.28,33.3597,0.2528,8.3323,0.363,0.0631,,,,,,
5/1/2015,202.47,127.7925,66362576896,6151298,2448.3953,202.98,196.13,212.8655,22.0483,44.6687,71113564160,0.1149,1.2623,202.47,33.731,0.2532,8.425,0.2103,0.0715,,,,,,
5/4/2015,203.7,131.1857,66794590208,4397126,2463.8767,206.9,203.52,212.0495,29.7465,45.3723,71545577472,0.1146,1.2695,203.7,33.9852,0.2391,8.4885,-0.1408,-0.1795,,,,,,
5/5/2015,194.74,132.1348,63647567872,7379557,2351.1013,201.99,192.74,210.239,14.3075,41.4049,68398551040,0.1082,1.2785,194.74,32.471,0.2412,8.1103,,-0.0021,,,,,,
5/6/2015,190.05,132.9415,62000300032,6736147,2292.0706,196,188.61,207.907,10.1651,39.5331,66751283200,0.1043,1.2809,190.05,31.6537,0.2361,7.9062,0.0092,0.002,,,,,,
5/7/2015,193.63,132.0551,63257702400,4165243,2337.1304,194.62,191.07,206.042,32.5313,41.6173,68008685568,0.1047,1.2807,193.63,32.2838,0.2374,8.0635,0.5962,0.0177,,,,,,
5/8/2015,193.54,131.9456,63226089472,2863836,2335.9976,195.9,191.63,203.706,32.2287,41.58,67977076736,0.0948,1.2709,193.54,32.2958,0.2332,8.0665,0.3003,0.036,,,,,,
5/11/2015,190.835,130.639,62276014080,3558234,2301.9509,196.99,190.49,200.7435,22.707,40.4535,67026997248,0.0932,1.2731,190.835,31.8547,0.2371,7.9564,0.1243,0.0458,,,,,,
5/12/2015,189.97,130.7901,61972201472,3721258,2291.0635,191.48,188.75,197.8215,19.8885,40.0942,66723184640,0.093,1.2732,189.97,31.6899,0.2364,7.9152,,0.2081,,,,,,
5/13/2015,189.18,130.1211,61694726144,2603127,2281.1201,190.67,188.6,194.8395,16.9981,39.7606,66445713408,0.092,1.2733,189.18,31.5317,0.2337,7.8757,0.2193,0.0141,,,,,,
5/14/2015,190.27,129.7002,62077566976,3391601,2294.8396,192.95,189.52,193.8385,36.1906,40.4677,66828554240,0.0935,1.2751,190.27,31.6996,0.2335,7.9176,,0.0098,,,,,,
5/15/2015,192.98,129.6232,63029403648,3794720,2328.949,193.78,189.2,192.8895,65.7369,42.2124,67780386816,0.096,1.2753,192.98,32.163,0.2384,8.0334,,-0.0441,,,,,,
5/18/2015,191.32,129.9013,62446362624,2512119,2308.0554,193.6799,190.05,191.6515,46.1166,41.4428,67197345792,0.0805,1.2742,191.32,31.8904,0.2087,7.9653,,0.0146,,,,,,
5/19/2015,193.14,129.5696,63085600768,2205844,2330.9629,194.5,190.9,191.4915,63.8573,42.6291,67836583936,0.0824,1.274,193.14,32.2073,0.2125,8.0444,,0.0089,,,,,,
5/20/2015,195.51,129.1375,63918014464,2614106,2360.793,196.71,192.75,192.0375,78.0035,44.1533,68668997632,0.085,1.2735,195.51,32.591,0.2175,8.1403,0,0.0623,,,,,,
5/21/2015,200.13,128.647,65540698112,3944886,2418.9426,200.64,195.64,192.6875,89.7427,46.9931,70291685376,0.0923,1.2749,200.13,33.3084,0.2312,8.3195,-0.0232,0.0794,,,,,,
5/22/2015,203.8,128.0244,66829713408,4311081,2465.1353,204.41,200.59,193.7135,93.7299,49.1193,71580696576,0.1027,1.2671,203.8,33.934,0.2408,8.4757,0.5387,0.038,,,,,,
5/26/2015,200.19,128.1876,65561772032,3523503,2419.698,204.5,198.64,194.649,59.5659,47.1931,70312755200,0.0986,1.2684,200.19,33.3689,0.2331,8.3346,0.2752,0.0593,,,,,,
5/27/2015,201.45,128.1296,66004320256,2026835,2435.5569,202.54,198.9,195.797,66.0454,47.9303,70755303424,0.0972,1.2667,201.45,33.5384,0.2331,8.3769,,0.2399,,,,,,
5/28/2015,200.27,128.2427,65589870592,2412804,2420.7048,201.84,197,196.906,53.9097,47.2907,70340853760,0.0962,1.2669,200.27,33.4006,0.2306,8.3425,,0.0223,,,,,,
5/29/2015,197.4,128.481,64581840896,2688613,2384.5815,201.21,197.19,197.619,32.2741,45.7543,69332828160,0.0945,1.2683,197.4,32.8387,0.2292,8.2021,0.1111,0.0173,,,,,,
6/1/2015,201.56,128.0065,66042957824,2409436,2436.9414,202.625,197.58,198.477,63.8328,48.2741,70793945088,0.0972,1.273,201.56,33.5589,0.2373,8.382,0,0.057,,,,,,
6/2/2015,203.36,127.8417,66675171328,2305325,2459.5972,203.37,199.35,199.681,72.2311,49.3276,71426154496,0.0991,1.2727,203.36,33.8733,0.2408,8.4605,0.0693,0.0197,,,,,,
6/3/2015,203.88,127.166,66857811968,2891355,2466.1423,206.5,201.06,200.755,74.7699,49.6342,71608795136,0.0988,1.2726,203.88,33.8997,0.24,8.4671,,0.014,,,,,,
6/4/2015,204.325,127.3657,67014107136,2789472,2471.7432,204.5,201,201.6365,77.4198,49.9026,71765090304,0.1009,1.2701,204.325,34.0434,0.2402,8.503,0.0148,0.1359,,,,,,
6/5/2015,205.89,126.833,67563782144,2993192,2491.4412,209.26,203.1601,202.2125,85.4703,50.8551,72314765312,0.1011,1.2721,205.89,34.3019,0.2448,8.5676,0.7128,0.1908,,,,,,
6/8/2015,203.15,126.2464,66601414656,2435262,2456.9541,207.89,201.82,202.1475,44.1408,49.1621,71352393728,0.0909,1.2611,203.15,33.8765,0.2468,8.4614,0.3267,0.0424,,,,,,
6/9/2015,202.56,126.3423,66394185728,2180449,2449.5281,203.85,200.6901,202.3845,38.178,48.8002,71145168896,0.09,1.2611,202.56,33.7537,0.2442,8.4307,0.0428,0.0127,,,,,,
6/10/2015,204.63,125.5352,67121233920,2524068,2475.582,206.71,202.43,202.7025,63.8662,50.1325,71872217088,0.0887,1.2589,204.63,34.1074,0.245,8.519,,0.0551,,,,,,
6/11/2015,206.77,125.1366,67872866304,2208334,2502.5173,208,204.89,203.3525,78.0255,51.4827,72623849472,0.0948,1.2533,206.77,34.4557,0.2473,8.606,0.2153,0.0052,,,,,,
6/12/2015,207.6,125.1309,68164386816,2562699,2512.9641,209.84,206.065,204.3725,82.1051,52.0041,72915369984,0.0995,1.2488,207.6,34.6303,0.2497,8.6496,0.4026,0.0597,,,,,,
6/15/2015,205.73,123.9845,67507585024,1385465,2489.4272,205.919,202.55,204.7895,50.4514,50.7334,72258568192,0.1051,1.2518,205.73,34.3128,0.2533,8.5703,0.2191,0.0659,,,,,,
6/16/2015,205,124.0113,67251187712,1685964,2480.2393,206.69,203.696,204.9535,41.1597,50.2376,72002174976,0.1027,1.2502,205,34.1861,0.2512,8.5387,0.0353,0.0784,,,,,,
6/17/2015,209.51,123.4432,68835237888,4281841,2537.0044,211.36,207.71,205.5165,78.2616,53.1626,73586221056,0.1063,1.2508,209.51,34.9467,0.2575,8.7286,,0.0483,,,,,,
6/18/2015,210.7,123.2888,69253201920,1998140,2551.9824,210.78,208.02,206.154,82.6032,53.9023,74004185088,0.1077,1.2518,210.7,35.1316,0.2588,8.7748,,0.0259,,,,,,
6/19/2015,210.87,123.0846,69312905216,2539248,2554.1221,212.15,209.522,206.652,83.3172,54.0096,74063896576,0.1092,1.2506,210.87,35.1809,0.2607,8.7871,0.1897,0.0398,,,,,,
6/22/2015,209.64,122.2946,68880900096,1991386,2538.6406,214.22,209.13,207.301,57.6424,53.0845,73631883264,0.1069,1.2543,209.64,34.9565,0.2758,8.7311,0.09,-0.0463,,,,,,
6/23/2015,211.98,122.0825,69702770688,1894135,2568.0933,212.16,208.812,208.243,77.4619,54.6144,74453762048,0.1088,1.2543,211.98,35.3587,0.2791,8.8315,0.4071,0.0475,,,,,,
6/24/2015,210.32,122.1768,69119729664,1658009,2547.1995,212.33,209.12,208.812,51.7136,53.338,73870721024,0.109,1.2541,210.32,35.0716,0.2794,8.7598,,0.0326,,,,,,
6/25/2015,207.55,122.4882,68146827264,1652913,2512.3347,210.4899,207.2,208.89,28.2279,51.2696,72897806336,0.1071,1.2552,207.55,34.622,0.2758,8.6475,0.1343,-0.0657,,,,,,
6/26/2015,203.36,123.0025,66675171328,3064137,2459.5972,206.32,202.75,208.466,13.9023,48.3365,71426154496,0.1003,1.2522,203.36,33.9236,0.2664,8.4731,0.0779,0.0686,,,,,,
6/29/2015,200.5,122.3869,65670651904,2411625,2423.5999,202.99,198.2,207.943,9.1486,46.4596,70421635072,0.1084,1.2503,200.5,33.4524,0.2606,8.3554,0.1229,0.0265,,,,,,
6/30/2015,199.08,122.2587,64228048896,2515999,2405.7268,204.33,198.89,207.351,7.2917,45.5512,69922889728,0.1061,1.2496,199.08,43.8374,0.2565,7.6176,-0.074,0.0171,171.1075,4085765120,3.3015,22.0933,11.9944,36.0256
7/1/2015,198.71,122.7048,64098095104,2883240,2401.0698,200.67,196.07,206.271,6.7558,45.3124,69792931840,0.1038,1.2475,198.71,43.7581,0.2553,7.6038,0,0.02,,,,,,
7/2/2015,197.03,122.5638,63508025344,1817293,2379.9246,198.78,195.35,204.904,4.5021,44.2233,69202870272,0.1068,1.247,197.03,43.4238,0.2616,7.5457,0.4842,0.1276,,,,,,
7/6/2015,189.03,122.5449,60698185728,4576579,2279.2322,194.07,188.02,202.72,1.3309,39.5417,66393026560,0.1038,1.251,189.03,41.6983,0.2624,7.2458,0.3529,0.1198,,,,,,
7/7/2015,187.54,122.5954,60174852096,6249169,2260.4783,188.6,180.54,200.51,1.112,38.7513,65869697024,0.1006,1.2485,187.54,41.3816,0.2598,7.1908,-0.3123,-0.0824,,,,,,
7/8/2015,184.58,121.9722,59135213568,6451120,2223.2222,187.4,178.81,197.77,0.7463,37.2223,64830054400,0.1019,1.2457,184.58,40.6977,0.2568,7.072,,0.1233,,,,,,
7/9/2015,187.57,121.5077,60185391104,5391576,2260.856,192.98,187.18,195.495,33.7547,39.7082,65880231936,0.1018,1.2439,187.57,41.3749,0.2595,7.1897,,0.1052,,,,,,
7/10/2015,187.75,121.5524,60248612864,3043353,2263.1216,191.5,187.69,193.515,35.6861,39.8566,65943453696,0.0975,1.2387,187.75,41.4533,0.2597,7.2033,0.3435,0.0379,,,,,,
7/13/2015,193.27,118.6372,62187401216,4051063,2332.5991,194.83,188.08,192.506,72.529,44.2106,67882242048,0.0888,1.235,193.27,42.637,0.2481,7.409,0.3536,0.0855,,,,,,
7/14/2015,191.28,118.726,61488455680,1773220,2307.552,194.46,191.22,191.584,55.3749,43.0483,67183296512,0.0855,1.2332,191.28,42.1593,0.244,7.326,0.0802,0.1119,,,,,,
7/15/2015,186.58,119.6545,59837673472,4048461,2248.3953,190.71,185.75,190.334,30.1295,40.4502,65532514304,0.0806,1.234,186.58,41.1671,0.2329,7.1535,0.4058,0.0174,,,,,,
7/16/2015,190.1,119.6165,61074001920,2345387,2292.6997,190.66,187.83,189.473,53.7942,43.1104,66768842752,0.0728,1.2404,190.1,41.9256,0.2204,7.2853,0.2975,0.01,,,,,,
7/17/2015,198.44,119.3035,64003260416,5829484,2397.6714,200.8,194.38,189.614,79.0328,48.7245,69698101248,0.0766,1.2397,198.44,43.7677,0.23,7.6054,0.029,-0.0928,,,,,,
7/20/2015,199.61,117.6323,64414199808,2896494,2412.3977,201.64,197.23,190.672,81.1943,49.4484,70109044736,0.0776,1.2384,199.61,44.0492,0.2347,7.6544,,-0.0757,,,,,,
7/21/2015,202.4,117.3255,65394135040,2580069,2447.5142,203.4792,198.23,192.158,86.2607,51.1499,71088971776,0.0815,1.236,202.4,44.6296,0.2397,7.7552,,0.0876,,,,,,
7/22/2015,205.74,116.9301,66567241728,3418332,2489.5532,206.84,200.52,194.274,90.7403,53.1046,72262082560,0.0854,1.2346,205.74,45.369,0.246,7.8837,0.6227,0.1177,,,,,,
7/23/2015,207.63,116.5248,67231068160,3468997,2513.3418,209.75,206.5,196.28,92.7475,54.1779,72925904896,0.0887,1.232,207.63,45.8389,0.2496,7.9654,0.4579,-0.0642,,,,,,
7/24/2015,206.25,116.854,66746368000,3450232,2495.9724,210,205.25,198.13,74.9533,53.2572,72441208832,0.0827,1.234,206.25,45.4939,0.239,7.9054,0.5094,0.0731,,,,,,
7/27/2015,197.68,119.0955,63736328192,9580170,2388.1057,199.94,195.11,198.571,26.8922,48.0152,69431164928,0.0487,1.2356,197.68,43.6106,0.1874,7.5782,-0.1181,0.0552,,,,,,
7/28/2015,168.03,124.4598,53368623104,27423380,2014.915,172.81,162,196.246,6.214,35.5068,59063463936,0.019,1.1837,168.03,37.0617,0.2163,6.4402,0.2804,0.0175,,,,,,
7/29/2015,170.01,143.1306,54064603136,8317639,2039.8364,170.24,167.14,194.589,12.9211,36.6469,59759443968,0.0195,1.1841,170.01,37.4803,0.2165,6.5129,0.629,0.0757,,,,,,
7/30/2015,174.47,143.0182,55632318464,7028986,2095.9724,175.68,171.34,193.026,29.8673,39.1534,61327159296,0.0212,1.1838,174.47,38.4896,0.2207,6.6883,0.1307,0.1972,,,,,,
7/31/2015,172.66,141.4984,54996094976,4180801,2073.1907,175.75,172.51,190.448,26.7038,38.5137,60690935808,0.0187,1.1844,172.66,38.0823,0.2162,6.6175,0.273,0.1682,,,,,,
8/3/2015,169.14,140.6317,53758795776,5375915,2028.8861,171.67,166.1,187.401,20.4005,37.2881,59453636608,0.0161,1.1817,169.14,37.2669,0.2156,6.4758,,0.0409,,,,,,
8/4/2015,170.32,140.1687,54173569024,2620049,2043.7382,170.45,167.78,184.193,28.846,37.9726,59868413952,0.018,1.181,170.32,37.5595,0.2187,6.5267,0.1912,-0.0864,,,,,,
8/5/2015,172.74,139.7908,55024214016,3260885,2074.1975,173.76,171.3,180.893,46.3552,39.3766,60719054848,0.02,1.1817,172.74,38.1171,0.2215,6.6236,0.021,0.0188,,,,,,
8/6/2015,174.46,139.4612,55628804096,4397266,2095.8464,176.23,172.5601,177.576,57.5039,40.3689,61323644928,0.0216,1.1795,174.46,38.4861,0.2212,6.6877,,0.0117,,,,,,
8/7/2015,176.08,139.3645,56198242304,3942341,2116.2366,177.22,173.75,174.559,67.1492,41.3051,61893083136,0.0221,1.1795,176.08,38.8467,0.2223,6.7503,,0.0639,,,,,,
8/10/2015,176.85,137.6855,56468901888,3055363,2125.9282,179.06,175,172.476,71.7248,41.7547,62163742720,0.0176,1.1778,176.85,39.0128,0.2228,6.7792,0.3054,0.0727,,,,,,
8/11/2015,167.94,139.0825,53336985600,5257477,2013.7822,174.04,166.31,172.467,20.9872,38.2476,59031830528,0.0093,1.1877,167.94,37.7285,0.2222,6.556,0.105,0.0376,,,,,,
8/12/2015,160.82,139.6437,50834268160,10269870,1924.1661,164.73,156.8,171.548,11.3572,35.7644,56529108992,0.0007,1.1871,160.82,36.4815,0.2031,6.3393,0.0551,-0.0926,,,,,,
8/13/2015,160.89,139.5173,50858872832,4683649,1925.0472,163.7,160.05,170.19,11.953,35.8068,56553713664,-0.005,1.1851,160.89,36.5774,0.1933,6.356,,0.0509,,,,,,
8/14/2015,164.24,139.0798,52036415488,5062317,1967.212,166.24,160.54,169.348,40.6088,37.8376,57731260416,0.0011,1.1844,164.24,37.3063,0.2007,6.4827,-0.1774,0.0686,,,,,,
8/17/2015,167.43,136.9093,53157720064,3359735,2007.3632,167.95,163.509,169.177,59.4564,39.7162,58852560896,0.0027,1.185,167.43,38.044,0.1999,6.6108,0.1443,0.0172,,,,,,
8/18/2015,166.11,136.9741,52693733376,4111983,1990.7489,168.51,163.76,168.756,49.6723,39.209,58388574208,0.0017,1.1853,166.11,37.7382,0.198,6.5577,0.1504,-0.0123,,,,,,
8/19/2015,162.89,137.7788,51561885696,5767285,1950.2202,165.68,160.27,167.771,31.0037,37.9848,57256726528,-0.0002,1.1873,162.89,37.0304,0.1974,6.4347,0.3462,0.0897,,,,,,
8/20/2015,157.4,138.8524,49632120832,5381668,1881.1202,161.24,157.2,166.065,15.8087,36.0021,55326961664,-0.0007,1.1915,157.4,35.7297,0.1995,6.2087,0.5816,0.8064,,,,,,
8/21/2015,152.91,139.4057,48053858304,6364880,1824.6067,157.99,152.76,163.748,9.8727,34.4795,53748703232,-0.0008,1.1838,152.91,34.7007,0.1762,6.0299,0.4319,0.0915,,,,,,
8/24/2015,141.08,143.4166,43895549952,11160567,1675.708,146.95,100,160.171,3.9746,30.9158,49590390784,-0.0096,1.2078,141.08,32.1048,0.195,5.5788,0.6669,0.0972,,,,,,
8/25/2015,136.99,143.5018,42457894912,8449606,1624.2291,153.18,135.61,157.076,3.0345,29.8137,48152735744,-0.0119,1.2114,136.99,31.2057,0.1957,5.4226,0.0051,0.0366,,,,,,
8/26/2015,142.4,144.2539,44359536640,8315566,1692.3223,143.33,136.06,155.234,34.0062,33.0781,50054377472,-0.0137,1.2013,142.4,32.4416,0.1932,5.6373,0,0.0907,,,,,,
8/27/2015,152.06,144.3663,47755079680,5880068,1813.9081,152.98,147.1111,154.351,64.4334,38.3727,53449920512,-0.0061,1.2177,152.06,34.5926,0.1663,6.0111,0.0509,-0.039,,,,,,
8/28/2015,152.13,144.4331,47779684352,3983815,1814.7892,153.76,150,153.14,64.6107,38.4092,53474529280,-0.0111,1.2164,152.13,34.5248,0.1582,5.9993,0.3836,0.2208,,,,,,
8/31/2015,147.25,144.4305,46064340992,3381133,1753.3669,153.335,146.1,151.122,42.4665,36.8347,51759181824,-0.0106,1.2183,147.25,33.3885,0.1637,5.8019,0.1222,-0.107,,,,,,
9/1/2015,143.57,145.2296,44770799616,4561883,1707.0485,147.4299,142.7,148.868,30.6025,35.6932,50465640448,-0.0073,1.2092,143.57,32.4802,0.1502,5.644,0.2438,0.0172,,,,,,
9/2/2015,148.15,144.6187,46380695552,1946247,1764.6948,148.16,143.76,147.394,54.3902,38.1604,52075536384,-0.0059,1.2122,148.15,33.4684,0.1463,5.8158,0.0079,0.0236,,,,,,
9/3/2015,149.08,144.2713,46707593216,2983660,1776.4003,149.64,146.27,146.562,58.7019,38.6548,52402434048,-0.005,1.2123,149.08,33.6488,0.1476,5.8471,0.0282,0.0653,,,,,,
9/4/2015,146,145.1637,45624958976,3379089,1737.6338,147.693,144.15,145.871,39.9435,37.6243,51319799808,-0.0007,1.2162,146,33.0185,0.1493,5.7376,0.4756,-0.0684,,,,,,
9/8/2015,148.18,145.4023,46391238656,4899775,1765.0724,152.87,146.03,146.581,55.1572,38.8186,52086079488,-0.0041,1.2085,148.18,33.5052,0.1544,5.8221,0.1645,0.1219,,,,,,
9/9/2015,150.11,144.9267,47069642752,2878315,1789.3644,153.42,149.01,147.893,66.4452,39.8729,52764487680,0.0026,1.1994,150.11,34.0082,0.1521,5.9096,0.6257,0.0859,,,,,,
9/10/2015,146.75,145.6813,45888585728,3710333,1747.0736,149.86,145.8,148.328,40.0911,38.6726,51583426560,-0.0069,1.1936,146.75,33.2449,0.1435,5.7769,-0.0295,0.0042,,,,,,
9/11/2015,144.03,146.7731,44932493312,4924421,1712.8383,146.62,142.52,147.525,27.059,37.7217,50627334144,-0.0202,1.1891,144.03,32.6144,0.1248,5.6674,,0.2708,,,,,,
9/14/2015,141.27,146.5231,43962335232,3794494,1678.0995,143.98,140.02,146.439,18.1025,36.7726,49657176064,-0.0154,1.1909,141.27,31.9628,0.1321,5.5541,0.2918,-0.1265,,,,,,
9/15/2015,141.4,146.4581,44008030208,4437632,1679.7357,144.06,139.1,145.854,19.974,36.85,49702875136,-0.0183,1.187,141.4,31.9958,0.1334,5.5599,0.7095,0.1737,,,,,,
9/16/2015,150.35,145.448,47154008064,4838111,1792.3851,151.45,144.15,146.532,76.1816,41.9155,52848848896,-0.0083,1.1958,150.35,34.0327,0.1372,5.9138,0.197,0.0211,,,,,,
9/17/2015,147.06,145.7573,45997551616,5176578,1750.9755,151.29,146.65,146.423,54.9143,40.6748,51692396544,-0.0127,1.1967,147.06,33.2572,0.1301,5.779,0.5659,0.0473,,,,,,
9/18/2015,142.57,146.1654,44419293184,3282604,1694.4619,146,142.2655,145.772,34.9442,39.0432,50114134016,-0.0142,1.2004,142.57,32.2397,0.1311,5.6023,-0.2767,0.5016,,,,,,
9/21/2015,140.84,145.4446,43811188736,2888464,1672.6873,144.57,140.51,145.256,28.8753,38.4288,49506029568,-0.0264,1.2023,140.84,31.8625,0.1146,5.5367,0.2522,0.2404,,,,,,
9/22/2015,136.12,146.6543,42152083456,4429042,1613.2788,139.59,135.4,144.05,16.8786,36.7945,47846924288,-0.03,1.2066,136.12,30.8354,0.1147,5.3582,-0.4398,-0.2537,,,,,,
9/23/2015,132.37,147.497,40833937408,4571179,1566.0793,137.97,132.24,142.276,11.2891,35.5519,46528778240,-0.035,1.2078,132.37,30.0197,0.1058,5.2165,-0.368,0.0463,,,,,,
9/24/2015,132.59,147.3676,40911269888,4840455,1568.8484,133.82,130.77,140.86,13.8011,35.6837,46606110720,-0.0356,1.2079,132.59,30.0395,0.1047,5.2199,0.2279,-0.0414,,,,,,
9/25/2015,134.34,146.7276,41526403072,3530502,1590.8748,135.843,133.05,139.891,35.5701,36.7483,47221243904,-0.0343,1.2081,134.34,30.4049,0.1077,5.2834,,0.1454,,,,,,
9/28/2015,133.06,146.7298,41076477952,4045377,1574.764,135.41,132.36,139.07,27.8528,36.2938,46771318784,-0.0368,1.1967,133.06,30.0864,0.0848,5.2281,,0.0512,,,,,,
9/29/2015,136.68,146.2594,42348924928,3389072,1620.3273,137.72,132.01,138.598,62.431,38.5187,48043769856,-0.0317,1.1972,136.68,30.884,0.0941,5.3667,-0.4711,-0.0456,,,,,,
9/30/2015,137.41,145.9243,43714994176,2625595,1629.5154,139.6,136.01,137.304,67.1879,38.9635,48300367872,-0.0352,1.1902,137.41,34.5568,0.0994,4.9585,-0.3155,-0.0688,162.3691,3168997120,2.759,15.4548,10.4452,38.5968
10/1/2015,137.53,145.8044,43757174784,2997682,1631.0258,138.78,135.31,136.351,68.1813,39.0384,48342548480,-0.0378,1.1882,137.53,34.5897,0.0974,4.9632,-0.1666,-0.0162,,,,,,
10/2/2015,148.51,145.2535,47616704512,6158935,1769.226,149.09,136.3133,136.945,93.828,45.3889,52202078208,-0.0282,1.2053,148.51,37.3512,0.0848,5.3594,0.0294,0.0014,,,,,,
10/5/2015,149.62,145.6533,48006877184,3756972,1783.197,150.38,145.5,137.823,94.5002,45.9774,52592246784,-0.031,1.1986,149.62,37.6381,0.0886,5.4006,0.4811,-0.3476,,,,,,
10/6/2015,149.8,145.5946,48070148096,3181812,1785.4625,154.47,148.13,139.191,94.6421,46.0749,52655517696,-0.0297,1.1981,149.8,37.659,0.0903,5.4036,0.3733,0.052,,,,,,
10/7/2015,144.77,146.4424,46302072832,6806985,1722.1523,149,143.81,140.431,45.4614,43.7905,50887446528,-0.038,1.1916,144.77,36.3957,0.0858,5.2223,0.2446,0.067,,,,,,
10/8/2015,141.26,147.6773,45068288000,5545166,1677.9735,144.17,139.9,141.298,29.4453,42.2774,49653661696,-0.0362,1.1761,141.26,35.5032,0.0833,5.0943,0.5112,0.0701,,,,,,
10/9/2015,144.22,147.1129,46108745728,2853277,1715.2297,144.77,141.31,142.286,51.195,43.9664,50694119424,-0.0291,1.1762,144.22,36.1753,0.0972,5.1907,,0.1435,,,,,,
10/12/2015,144.07,147.0786,46056022016,2427697,1713.3417,145.94,142.03,143.387,50.0229,43.8991,50641391616,-0.0301,1.1695,144.07,36.0328,0.1094,5.1703,0.6065,0.0768,,,,,,
10/13/2015,146.5,146.1395,46910177280,2692631,1743.927,147.23,142.11,144.369,67.8887,45.3031,51495550976,-0.0247,1.1658,146.5,36.7477,0.1142,5.2729,0.1746,-0.1143,,,,,,
10/14/2015,145.02,146.2902,46389948416,2374294,1725.299,146.85,144.12,145.13,51.1755,44.5999,50975322112,-0.0256,1.1662,145.02,36.4235,0.1131,5.2263,-0.0177,0.238,,,,,,
10/15/2015,150.24,145.5362,48224808960,3583569,1791.0006,150.3,145.655,146.401,78.7946,47.5695,52810182656,-0.0222,1.1712,150.24,37.6793,0.1099,5.4065,0,0.0418,,,,,,
10/16/2015,151,145.2261,48491954176,3661288,1800.5664,152.38,147.8575,146.65,81.1262,47.9894,53077327872,-0.0176,1.178,151,37.9452,0.1066,5.4447,0.0951,0.2423,,,,,,
10/19/2015,154.68,145.7809,49785491456,3966778,1846.8849,155.86,149.045,147.156,89.5066,49.9953,54370865152,-0.0238,1.1672,154.68,38.9164,0.1145,5.584,0.555,0.1184,,,,,,
10/20/2015,153.21,146.2224,49268781056,2971701,1828.3827,154.9799,151.52,147.497,70.6975,49.211,53854154752,-0.0253,1.1674,153.21,38.4781,0.1113,5.5211,0.3914,-0.0457,,,,,,
