Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price1,Last Price2,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,SENTIMENT,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital,Mid Price,"CPSTAIRF Index : Airfare Index (U.S. BLS, Mth. rels) 291.74","CONSSENT Index : U.S. Consumer Confidence (UofM, Mth. rels) 94.30","BRAIRNAV Index : Domestic Airline Traffic (RPMs) 53,854.70",ARTTNADM Index : USA Domestic 411.23 [Non-Premium / Premium DataNon-PremiumAverage Fare ($
12/18/12,10.5,143.9312,7739783168,6126496,0.381,-32.3235,10.51,10.34,10.065,93.5152,68.6666,7748783616,-0.0584,0.9801,10.5,10.36,19.1652,-0.0173,0.4707,-0.3805,9.4881,268000000,0.7376,0.3713,3.9172,31.5409,304.65,300.356,82.7,42639.6016,450.85
12/19/12,10.56,143.0985,7784061952,6348925,0.3788,-31.9368,10.61,10.39,10.142,94.7357,69.2785,7793062400,-0.0556,0.979,10.56,10.5,19.0197,-0.0185,0.4671,0,9.4881,268000000,0.7376,0.3713,3.9172,31.5409,309.44,300.356,82.7,42639.6016,450.85
12/20/12,10.54,143.3145,7769302528,7193000,0.3795,-32.0657,10.58,10.43,10.208,86.5874,68.8151,7778302464,-0.0569,0.9787,10.54,10.56,18.9652,-0.0155,0.4658,0.3968,9.4881,268000000,0.7376,0.3713,3.9172,31.5409,312.42,300.356,82.7,42639.6016,450.85
12/21/12,10.46,144.2045,7710264320,9217739,0.3824,-32.5813,10.55,10.35,10.273,57.1132,66.9617,7719264256,-0.0579,0.9781,10.46,10.54,18.747,-0.0173,0.4604,-0.0051,9.4881,268000000,0.7376,0.3713,3.9172,31.5409,310.99,300.356,82.7,42639.6016,450.85
12/24/12,10.43,146.282,7688124928,1901661,0.3835,-32.7747,10.53,10.37,10.332,47.9349,66.2693,7697124864,-0.0561,0.978,10.43,10.46,18.656,-0.0185,0.4582,0.2954,9.4881,268000000,0.7376,0.3713,3.9172,31.5409,309.72,300.356,82.7,42639.6016,450.85
12/26/12,10.31,147.7391,7599567360,3503973,0.388,-33.5481,10.5,10.3,10.351,24.404,63.5502,7608567296,-0.0573,0.9783,10.31,10.43,18.4742,-0.0206,0.4537,0,9.4881,268000000,0.7376,0.3713,3.9172,31.5409,314.63,300.356,82.7,42639.6016,450.85
12/27/12,10.26,146.6944,7562668544,4590545,0.3899,-33.8704,10.37,10.13,10.375,18.6745,62.4457,7571668480,-0.058,0.9784,10.26,10.31,18.5022,-0.0182,0.4495,0.4453,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,315.98,300.356,82.7,42639.6016,450.85
12/28/12,10.16,147.8572,7488870400,3419468,0.3937,-34.5149,10.2599,10.16,10.377,10.9571,60.2784,7497870336,-0.059,0.9782,10.16,10.26,18.9177,-0.0192,0.4596,0.0386,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,312.73,300.356,82.7,42639.6016,450.85
12/31/12,10.24,148.6843,7776908800,5516307,0.3906,-33.9993,10.25,10.1,10.382,40.4758,61.3875,7556908544,-0.0595,0.9769,10.24,10.16,19.3694,-0.0103,0.4705,-0.4059,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,310.64,313.957,72.9,43798.8008,449.24
1/2/13,10.47,145.9927,7946643968,6017300,0.382,-32.5169,10.5,10.36,10.393,75.5008,64.3481,7726644224,-0.0616,0.9755,10.47,10.24,19.6585,-0.0102,0.4776,0.1122,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,312.51,313.957,72.9,43798.8008,449.24
1/3/13,10.72,143.2474,8131139072,8985837,0.3731,-30.9055,10.77,10.435,10.415,87.4964,67.1779,7911138816,-0.0563,0.9749,10.72,10.47,19.7127,-0.0079,0.4789,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,310.89,313.957,72.9,43798.8008,449.24
1/4/13,10.88,141.55,8249215488,6885088,0.3676,-29.8743,10.92,10.73,10.447,91.4944,68.8166,8029215744,-0.0558,0.9755,10.88,10.72,19.9296,-0.0042,0.4841,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,311.65,313.957,72.9,43798.8008,449.24
1/7/13,10.91,142.8158,8271354880,6882092,0.3666,-29.6809,11.02,10.8,10.484,92.1962,69.1157,8051355136,-0.0542,0.9756,10.91,10.88,19.8754,-0.0058,0.4828,0.1612,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,313.21,313.957,72.9,43798.8008,449.24
1/8/13,11.03,141.5673,8359912448,10492075,0.3626,-28.9075,11.27,11,10.541,94.7803,70.2946,8139912704,-0.0518,0.9751,11.03,10.91,20.0018,-0.0059,0.4859,0.1264,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,317.35,313.957,72.9,43798.8008,449.24
1/9/13,11,141.7735,8337773056,8476347,0.3636,-29.1008,11.16,10.94,10.598,84.3111,69.6075,8117773312,-0.0527,0.975,11,11.03,19.9657,-0.0005,0.485,0.5485,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,317.74,313.957,72.9,43798.8008,449.24
1/10/13,11.07,141.0537,8389431808,8751670,0.3613,-28.6496,11.09,10.94,10.674,88.6853,70.3081,8169431552,-0.0528,0.975,11.07,11,19.9115,-0.0007,0.4837,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,317.43,313.957,72.9,43798.8008,449.24
1/11/13,11.05,141.2585,8374671872,7152715,0.362,-28.7785,11.16,11,10.753,79.2193,69.8323,8154672128,-0.049,0.9756,11.05,11.07,20.0199,0.0056,0.4863,0.0059,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,318.6,313.957,72.9,43798.8008,449.24
1/14/13,11.02,142.7036,8352532480,8031713,0.363,-28.9719,11.13,11.01,10.839,63.8784,69.1066,8132532736,-0.0494,0.9754,11.02,11.05,20.3813,0.0122,0.4951,0.1067,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,324,313.957,72.9,43798.8008,449.24
1/15/13,11.08,140.6403,8396811264,11341110,0.361,-28.5852,11.13,10.94,10.923,77.152,69.7568,8176811520,-0.0458,0.9755,11.08,11.02,20.5981,0.0136,0.5004,0.1206,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,320.26,313.957,72.9,43798.8008,449.24
1/16/13,11.28,138.6072,8544407040,13207511,0.3546,-27.2961,11.35,11.05,11.004,91.9474,71.8034,8324407296,-0.0422,0.9755,11.28,11.08,20.3451,0.009,0.4942,-0.7777,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,318.04,313.957,72.9,43798.8008,449.24
1/17/13,11.4,137.4389,8632965120,8222432,0.3509,-26.5227,11.43,11.17,11.072,94.9125,72.9399,8412964864,-0.0411,0.9758,11.4,11.28,20.7427,0.0194,0.5039,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,320.24,313.957,72.9,43798.8008,449.24
1/18/13,11.26,138.8006,8529647616,7324591,0.3552,-27.425,11.45,11.15,11.11,57.7198,69.5561,8309647872,-0.0441,0.9754,11.26,11.4,20.5258,0.0153,0.4986,0.235,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,322.5,313.957,72.9,43798.8008,449.24
1/22/13,11.48,137.8245,8692002816,9393473,0.3484,-26.007,11.6,11.19,11.167,78.0211,71.6911,8472003072,-0.037,0.9749,11.48,11.26,20.6884,0.0182,0.5026,-0.0148,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,326.32,313.957,72.9,43798.8008,449.24
1/23/13,11.36,138.9811,8603445248,13771548,0.3521,-26.7805,11.59,11.31,11.2,56.0151,68.9622,8383445504,-0.0393,0.9748,11.36,11.48,20.6704,0.0245,0.5021,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,326.31,313.957,72.9,43798.8008,449.24
1/24/13,11.45,145.1039,8669863936,11076174,0.3493,-26.2004,11.615,11.38,11.245,66.61,69.8526,8449863680,-0.0376,0.9748,11.45,11.36,20.6523,0.0271,0.5017,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,327.14,313.957,72.9,43798.8008,449.24
1/25/13,11.44,145.2104,8662483968,7633388,0.3497,-26.2648,11.55,11.42,11.282,64.0391,69.623,8442484224,-0.0347,0.9745,11.44,11.45,20.4716,0.0263,0.4973,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,322.43,313.957,72.9,43798.8008,449.24
1/28/13,11.43,143.7959,8655104000,6107578,0.35,-26.3293,11.54,11.37,11.32,60.5345,69.3871,8435104256,-0.0275,0.9699,11.43,11.44,20.309,0.025,0.4934,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,320.79,313.957,72.9,43798.8008,449.24
1/29/13,11.33,144.8157,8581306368,7658494,0.353,-26.9738,11.42,11.2,11.351,33.2443,67.0375,8361306112,-0.0274,0.9703,11.33,11.43,20.2548,0.0249,0.492,-0.1106,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,325.55,313.957,72.9,43798.8008,449.24
1/30/13,11.24,145.8872,8514888192,10917533,0.3559,-27.5539,11.4,11.23,11.367,20.6665,64.9886,8294887936,-0.0282,0.9704,11.24,11.33,20.2909,0.0236,0.4929,0.1037,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,326.24,313.957,72.9,43798.8008,449.24
1/31/13,11.21,144.2722,8492748800,9724942,0.3568,-27.7473,11.38,11.21,11.36,17.3789,64.3108,8272748544,-0.0282,0.9704,11.21,11.24,20.2006,0.029,0.4907,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,323.87,319.24,73.8,41061.6992,438.34
2/1/13,11.23,144.0647,8507508224,9821381,0.3562,-27.6184,11.45,11.22,11.343,28.7183,64.5657,8287508480,-0.0267,0.9722,11.23,11.21,20.3632,0.0242,0.4947,0.1808,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,327.56,319.24,73.8,41061.6992,438.34
2/4/13,11.18,142.6656,8470609408,10977769,0.3578,-27.9406,11.38,11.15,11.335,18.9601,63.3949,8250609152,-0.0228,0.9706,11.18,11.23,20.7246,0.0304,0.5035,0.3051,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,326.17,319.24,73.8,41061.6992,438.34
2/5/13,11.27,141.7489,8537027584,8316933,0.3549,-27.3606,11.36,11.22,11.314,57.7353,64.5905,8317027328,-0.027,0.9694,11.27,11.18,20.9775,0.0351,0.5096,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,327.63,319.24,73.8,41061.6992,438.34
2/6/13,11.47,139.8314,8684623872,9353514,0.3487,-26.0715,11.5,11.21,11.325,83.7124,67.0637,8464623616,-0.0236,0.9694,11.47,11.27,21.0317,0.0318,0.5109,0.558,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,328.45,319.24,73.8,41061.6992,438.34
2/7/13,11.61,139.9841,8673202176,7944447,0.3445,-25.1691,11.65,11.41,11.341,90.1009,68.6493,8453201920,-0.0207,0.9691,11.61,11.47,21.0498,0.0279,0.5114,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,330.33,319.24,73.8,41061.6992,438.34
2/8/13,11.64,139.6924,8695045120,6534957,0.3436,-24.9758,11.73,11.53,11.361,91.2092,68.9803,8475044864,-0.0231,0.9686,11.64,11.61,20.8691,0.0304,0.507,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,333.96,319.24,73.8,41061.6992,438.34
2/11/13,11.65,140.2094,8702325760,4477580,0.3433,-24.9113,11.76,11.63,11.383,91.6752,69.0928,8482325504,-0.0257,0.9688,11.65,11.64,20.9775,0.032,0.5096,0.1005,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,332.9,319.24,73.8,41061.6992,438.34
2/12/13,11.55,141.1894,8629516288,3759886,0.3463,-25.5559,11.66,11.51,11.405,51.0675,66.5936,8409516032,-0.024,0.9691,11.55,11.65,20.7246,0.0273,0.5035,0.154,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,334.62,319.24,73.8,41061.6992,438.34
2/13/13,11.61,140.5595,8673202176,3951473,0.3445,-25.1691,11.655,11.54,11.442,65.0146,67.3272,8453201920,-0.0231,0.9691,11.61,11.55,20.9595,0.0261,0.5092,0.3425,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,332.38,319.24,73.8,41061.6992,438.34
2/14/13,11.47,141.944,8571268096,8080751,0.3487,-26.0715,11.6,11.38,11.468,32.5464,63.9382,8351268352,-0.0256,0.969,11.47,11.61,21.1402,0.0229,0.5136,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,332.49,319.24,73.8,41061.6992,438.34
2/15/13,11.6,140.6574,8665920512,6955542,0.3448,-25.2336,11.755,11.5,11.505,60.2182,65.6014,8445920768,-0.0267,0.9695,11.6,11.47,20.6523,0.0215,0.5017,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,330.29,319.24,73.8,41061.6992,438.34
2/19/13,11.7,138.8166,8738729984,4932738,0.3419,-24.5891,11.7,11.56,11.557,72.9991,66.8192,8518730240,-0.0201,0.9626,11.7,11.6,20.6884,0.0235,0.5026,0.0056,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,327.68,319.24,73.8,41061.6992,438.34
2/20/13,11.43,141.4843,8542144512,4587746,0.35,-26.3293,11.69,11.41,11.573,31.7227,60.8065,8322144256,-0.0224,0.964,11.43,11.7,20.9595,0.0243,0.5092,-0.0214,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,325.51,319.24,73.8,41061.6992,438.34
2/21/13,11.45,141.2849,8556706304,6436921,0.3493,-26.2004,11.48,11.31,11.571,35.7588,61.0749,8336706048,-0.0208,0.9635,11.45,11.43,20.4536,0.0254,0.4969,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,320.07,319.24,73.8,41061.6992,438.34
2/22/13,11.6,139.8138,8665920512,4704042,0.3448,-25.2336,11.63,11.45,11.57,61.417,63.0388,8445920768,-0.0199,0.9639,11.6,11.45,20.5981,0.0262,0.5004,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,320.05,319.24,73.8,41061.6992,438.34
2/25/13,11.32,143.3056,8462053888,6134503,0.3534,-27.0383,11.72,11.31,11.538,28.9931,57.4425,8242053632,-0.0192,0.9653,11.32,11.6,21.357,0.0282,0.5188,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,322.77,319.24,73.8,41061.6992,438.34
2/26/13,11.4,142.5024,8520301568,5917094,0.3509,-26.5227,11.41,11.23,11.513,42.0945,58.5306,8300301312,-0.0186,0.9654,11.4,11.32,21.1402,0.0247,0.5136,0.4477,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,316.17,319.24,73.8,41061.6992,438.34
2/27/13,11.82,141.2233,8826101760,6345630,0.3384,-23.8156,11.82,11.38,11.54,76.3942,63.587,8606102528,-0.0138,0.9684,11.82,11.4,21.357,0.027,0.5188,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,312.29,319.24,73.8,41061.6992,438.34
2/28/13,11.7,142.3763,8738729984,7956918,0.3419,-24.5891,11.895,11.64,11.549,60.9272,61.3751,8518730240,-0.0156,0.9685,11.7,11.82,21.7545,0.0335,0.5285,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,310.44,316.807,77.6,38703.8984,460.45
3/1/13,11.82,141.2233,8826101760,5655890,0.3384,-23.8156,11.95,11.66,11.584,70.0292,62.7167,8606102528,-0.015,0.9694,11.82,11.7,21.881,0.0319,0.5315,0.0078,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,305.51,316.807,77.6,38703.8984,460.45
3/4/13,12.04,140.2349,8986283008,8431863,0.3322,-22.3976,12.09,11.745,11.628,81.7319,65.021,8766283776,-0.0117,0.9705,12.04,11.82,21.7726,0.0297,0.5289,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,301.91,316.807,77.6,38703.8984,460.45
3/5/13,12.11,139.5963,9037250560,8266062,0.3303,-21.882,12.15,11.98,11.669,84.6015,65.7184,8817250304,-0.0135,0.9707,12.11,12.04,21.8448,0.0302,0.5307,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,307.05,316.807,77.6,38703.8984,460.45
3/6/13,12.05,139.8818,8993564672,5551771,0.332,-22.269,12.205,11.98,11.731,70.3859,64.5767,8773564416,-0.0146,0.9706,12.05,12.11,22.152,0.0216,0.5381,0.1061,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,305.43,316.807,77.6,38703.8984,460.45
3/7/13,12.09,139.5157,9022688256,6672692,0.3309,-22.011,12.12,11.94,11.795,74.6461,64.9961,8802688000,-0.0143,0.9707,12.09,12.05,22.2785,0.0296,0.5412,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,305.95,316.807,77.6,38703.8984,460.45
3/8/13,12.26,138.0013,9146464256,6872234,0.3263,-20.9144,12.3,12.14,11.861,86.7748,66.7279,8926465024,-0.0254,0.9655,12.26,12.09,22.2965,0.0354,0.5416,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,305.49,316.807,77.6,38703.8984,460.45
3/11/13,12.33,138.3904,9197431808,8168469,0.3244,-20.4628,12.33,12.07,11.962,89.7912,67.4146,8977431552,-0.0288,0.9707,12.33,12.26,22.4953,0.038,0.5465,0.0567,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,304.41,316.807,77.6,38703.8984,460.45
3/12/13,12.34,138.3042,9204712448,7611989,0.3241,-20.3983,12.46,12.29,12.056,90.2669,67.5136,8984712192,-0.0243,0.9694,12.34,12.33,22.676,0.0387,0.5509,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,302.34,316.807,77.6,38703.8984,460.45
3/13/13,12.45,137.2657,9284802560,5648875,0.3213,-19.6888,12.53,12.35,12.119,94.4975,68.6002,9064803328,-0.0227,0.9695,12.45,12.34,22.3688,0.0331,0.5434,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,299.55,316.807,77.6,38703.8984,460.45
3/14/13,12.55,134.4213,9357613056,5135714,0.3187,-19.0437,12.55,12.37,12.204,96.5452,69.5577,9137612800,-0.0221,0.9696,12.55,12.45,22.6941,0.0327,0.5513,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,300.08,316.807,77.6,38703.8984,460.45
3/15/13,12.38,135.8392,9233836032,8399699,0.3231,-20.1403,12.55,12.36,12.26,49.5367,66.0173,9013835776,-0.0264,0.9709,12.38,12.55,22.8386,0.0357,0.5548,0.3525,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,301.9,316.807,77.6,38703.8984,460.45
3/18/13,12.56,135.1062,9364893696,4584115,0.3185,-18.9792,12.6,12.14,12.312,71.5431,67.8118,9144893440,-0.0201,0.9702,12.56,12.38,23.1096,0.0369,0.5614,0.0051,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,300.67,316.807,77.6,38703.8984,460.45
3/19/13,12.64,132.9598,9423140864,4167568,0.3165,-18.4631,12.69,12.49,12.365,77.9528,68.5748,9203141632,-0.0169,0.971,12.64,12.56,23.0554,0.038,0.5601,-0.2282,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,292.54,316.807,77.6,38703.8984,460.45
3/20/13,12.79,131.748,9532355584,5591908,0.3127,-17.4955,12.84,12.62,12.439,86.503,69.9561,9312355328,-0.0158,0.9713,12.79,12.64,23.2542,0.0365,0.5649,0.1964,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,295.21,316.807,77.6,38703.8984,460.45
3/21/13,12.76,131.9802,9510512640,5905733,0.3135,-17.689,12.895,12.72,12.506,77.4877,69.3256,9290512384,-0.0146,0.9709,12.76,12.79,23.2361,0.033,0.5645,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,295.63,316.807,77.6,38703.8984,460.45
3/22/13,12.87,131.12,9590603776,7653396,0.3108,-16.9795,12.93,12.61,12.567,85.6902,70.3395,9370603520,-0.0156,0.9713,12.87,12.76,23.3987,0.0347,0.5684,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,293.55,316.807,77.6,38703.8984,460.45
3/25/13,12.86,132.0014,9583322112,7226630,0.311,-17.044,12.99,12.753,12.62,81.6342,70.1216,9363322880,-0.018,0.9707,12.86,12.87,23.8324,0.0415,0.579,0,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,292.72,316.807,77.6,38703.8984,460.45
3/26/13,12.95,131.3121,9648850944,9168058,0.3089,-16.4634,13.06,12.82,12.681,88.7945,70.9594,9428851712,-0.017,0.9705,12.95,12.86,20.7851,0.0465,0.5801,0.0291,9.5739,315000000,0.7101,1.8692,3.1303,31.3298,296.53,316.807,77.6,38703.8984,460.45
3/27/13,13.19,129.5229,9823594496,8495010,0.3033,-14.9152,13.25,12.84,12.755,95.622,73.0447,9603594240,-0.0132,0.9704,13.19,12.95,20.7851,0.0465,0.5801,0.1832,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,299.79,316.807,77.6,38703.8984,460.45
3/28/13,13.48,127.426,9667742720,11807453,0.2967,-13.0445,13.575,13.21,12.848,97.9195,75.2648,9814742016,-0.0096,0.971,13.48,13.19,20.3996,0.0458,0.5693,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,299.77,316.807,77.6,38703.8984,460.45
4/1/13,13.23,131.4624,9485718528,6335593,0.3023,-14.6572,13.51,13.18,12.933,58.3336,70.1148,9632717824,-0.0108,0.9712,13.23,13.48,19.5515,0.0404,0.5456,0.1637,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,304.12,317.911,78.6,48568.8984,466.84
4/2/13,12.68,139.0832,9085264896,13026095,0.3155,-18.2051,13.22,12.62,12.945,24.992,60.6673,9232265216,-0.0166,0.969,12.68,13.23,19.3357,0.0403,0.5396,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,306.86,317.911,78.6,48568.8984,466.84
4/3/13,12.54,140.604,8983331840,11925790,0.319,-19.1082,12.865,12.48,12.935,20.5149,58.5885,9130331136,-0.0168,0.9691,12.54,12.68,19.7366,0.0449,0.5508,-0.1055,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,298.7,317.911,78.6,48568.8984,466.84
4/4/13,12.8,138.515,9172636672,7572524,0.3125,-17.431,12.85,12.5396,12.936,46.9758,61.1462,9319636992,-0.0134,0.9697,12.8,12.54,19.752,0.0541,0.5512,0.0489,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,294.61,317.911,78.6,48568.8984,466.84
4/5/13,12.81,138.4323,9179917312,6813443,0.3123,-17.3665,12.83,12.445,12.941,47.975,61.2415,9326917632,-0.0083,0.9694,12.81,12.8,19.937,0.0686,0.5564,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,288.98,317.911,78.6,48568.8984,466.84
4/8/13,12.93,138.6367,9267289088,7278731,0.3094,-16.5924,12.95,12.64,12.947,61.152,62.3861,9414289408,0.0004,0.9689,12.93,12.81,19.8908,0.0634,0.5551,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,292.62,317.911,78.6,48568.8984,466.84
4/9/13,12.9,138.8637,9245446144,6672962,0.3101,-16.7859,13.04,12.79,12.951,55.8475,61.9132,9392446464,-0.003,0.9691,12.9,12.93,20.1066,0.0633,0.5611,0.4602,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,293.13,317.911,78.6,48568.8984,466.84
4/10/13,13.04,136.0695,9347380224,6556748,0.3067,-15.8828,13.14,12.9,12.96,72.5282,63.2577,9494379520,-0.0032,0.969,13.04,12.9,20.1837,0.0634,0.5633,0.3095,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,290.79,317.911,78.6,48568.8984,466.84
4/11/13,13.09,135.6928,9383784448,6883500,0.3056,-15.5603,13.25,13,12.95,77.1524,63.7308,9530784768,-0.0031,0.969,13.09,13.04,20.2763,0.0628,0.5659,0.5219,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,285.41,317.911,78.6,48568.8984,466.84
4/12/13,13.15,135.2448,9427470336,4890449,0.3042,-15.1733,13.22,13.03,12.917,82.4651,64.3013,9574470656,-0.0042,0.9698,13.15,13.09,19.5361,0.0727,0.5452,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,281.18,317.911,78.6,48568.8984,466.84
4/15/13,12.67,140.9346,9077984256,9424535,0.3157,-18.2696,13.2,12.61,12.861,21.7565,56.8946,9224984576,-0.0029,0.973,12.67,13.15,20.3225,0.0731,0.5671,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,276.92,317.911,78.6,48568.8984,466.84
4/16/13,13.18,139.2188,9449313280,8204223,0.3035,-14.9797,13.18,12.81,12.911,63.9974,61.7387,9596313600,0.0014,0.977,13.18,12.67,20.2763,0.0742,0.5659,0.1511,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,273.77,317.911,78.6,48568.8984,466.84
4/17/13,13.15,139.4743,9427470336,6760793,0.3042,-15.1733,13.2,12.9,12.972,61.0875,61.3194,9574470656,0.0038,0.9754,13.15,13.18,20.0141,0.0725,0.5585,0.4977,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,266.33,317.911,78.6,48568.8984,466.84
4/18/13,12.98,140.7447,9303694336,3763479,0.3082,-16.2699,13.16,12.925,12.99,44.0592,58.9714,9450693632,0.0024,0.9758,12.98,13.15,20.5692,0.0768,0.574,0.3362,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,270.66,317.911,78.6,48568.8984,466.84
4/19/13,13.34,138.08,9565808640,4924952,0.2999,-13.9476,13.4,12.96,13.043,70.3303,62.1467,9712808960,0.0069,0.9775,13.34,12.98,20.3071,0.0744,0.5667,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,270.76,317.911,78.6,48568.8984,466.84
4/22/13,13.17,137.1884,9442032640,7341187,0.3037,-15.0442,13.48,13.11,13.067,52.7748,59.8827,9589032960,0.0076,0.9797,13.17,13.34,20.5692,0.0747,0.574,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,273.82,317.911,78.6,48568.8984,466.84
4/23/13,13.34,135.9744,9565808640,7651622,0.2999,-13.9476,13.45,13.14,13.111,65.64,61.3397,9712808960,0.0082,0.98,13.34,13.17,20.6926,0.0767,0.5775,-0.055,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,273.67,317.911,78.6,48568.8984,466.84
4/24/13,13.42,135.3774,9624056832,7176142,0.2981,-13.4316,13.45,13.19,13.149,71.1817,62.0113,9771056128,0.0093,0.98,13.42,13.34,20.6926,0.0755,0.5775,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,275.13,317.911,78.6,48568.8984,466.84
4/25/13,13.42,136.2958,9624056832,8023811,0.2981,-13.4316,13.61,13.33,13.182,71.1817,62.0113,9771056128,0.0085,0.9798,13.42,13.42,20.6463,0.0742,0.5762,0.024,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,281.3,317.911,78.6,48568.8984,466.84
4/26/13,13.39,136.5072,9602213888,5681165,0.2987,-13.6251,13.53,13.3,13.206,62.6553,61.5819,9749214208,0.0073,0.9794,13.39,13.42,20.8776,0.0774,0.5826,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,281.12,317.911,78.6,48568.8984,466.84
4/29/13,13.54,134.7826,9711428608,4950895,0.2954,-12.6575,13.6,13.4,13.293,80.328,62.9101,9858427904,0.0093,0.9797,13.54,13.39,21.1243,0.0839,0.5895,0,9.6373,280000000,0.6587,1.4447,4.0012,30.0332,280.2,317.911,78.6,48568.8984,466.84
